Date;SP500;FTSE100;DAX30;CAC40;TOPIX
18.02.2000;-3,084707066;-0,717296175;-0,089083574;-1,509971657;0,154791586
21.02.2000;0;-1,36105405;0,220913537;-1,586733207;-2,296828792
22.02.2000;0,450661559;-1,105964722;0,229102109;-0,066551615;-2,173116
23.02.2000;0,628121467;2,128081112;1,18941149;1,132859006;1,367845158
24.02.2000;-0,534981306;-0,938620882;-0,761958118;0,784973184;1,358854968
25.02.2000;-1,494003871;1,811736958;1,276415792;1,79113354;2,01790391
28.02.2000;1,095703154;-1,599367947;-1,977773964;-1,39791413;0,22821142
29.02.2000;1,353507716;2,155741028;0,753958487;1,435395148;-0,551144582
01.03.2000;0,930218937;2,100978652;1,084806325;1,050198931;0,365834946
02.03.2000;0,186167858;1,050412917;2,779867269;3,475019962;-0,392599206
03.03.2000;1,964282968;0,857000375;0,17930571;0,562824097;-1,879073312
06.03.2000;-1,277669187;1,230936083;0,197668084;0,488052736;-2,197719376
07.03.2000;-2,596527246;-1,553925401;1,112054226;-1,603535483;0,94711388
08.03.2000;0,814016073;-0,859316891;-0,971477186;-1,515339292;-0,263927744
09.03.2000;2,527957648;1,868199447;-0,475021522;1,228986992;-1,051172948
10.03.2000;-0,473405824;0,559049578;0,336575912;1,34302231;-0,638987609
13.03.2000;-0,82413402;-1,562829071;-3,60094554;-2,6988042;-4,710328798
14.03.2000;-1,784374867;0,312491087;-0,570912466;0,211550545;1,517168574
15.03.2000;2,398981037;-0,620377586;-3,128003618;-2,574610141;1,472072764
16.03.2000;4,653862631;1,695795253;2,260334309;1,118150516;2,469519529
17.03.2000;0,410546123;0,011284582;1,660201533;0,728343456;1,726055642
20.03.2000;-0,536785377;1,009225331;2,072292493;0,762124258;0
21.03.2000;2,52445197;-0,100284096;-0,822054704;-0,499315348;-0,099797724
22.03.2000;0,452161558;-0,124740235;-0,119308894;-0,659994015;-0,854436623
23.03.2000;1,764252379;-0,227351485;-1,340461808;-0,175013593;-0,409080081
24.03.2000;0,007201757;2,158469952;3,041598244;1,519118362;-0,665221231
27.03.2000;-0,235963561;-0,764658302;-0,504648491;1,351394062;0,80317816
28.03.2000;-1,064138107;-0,555285813;0,498471118;1,132176269;1,615226189
29.03.2000;0,052382927;-0,774554649;-0,85043645;-0,288876913;3,051560895
30.03.2000;-1,374986621;-2,356134751;-2,835457032;-2,990401698;-1,183658738
31.03.2000;0,713882154;1,463979097;-0,596946988;-0,440798912;-0,380881518
03.04.2000;0,491921579;-1,201336672;-2,264710751;-2,509409787;1,542031317
04.04.2000;-0,749162034;-0,544490315;1,251753568;1,484296057;-1,053759091
05.04.2000;-0,493612886;-0,745102558;-2,585785096;-3,018449417;-1,128676181
06.04.2000;0,9348583;1,119535077;1,562461998;3,051873918;-2,229320446
07.04.2000;0,994808863;1,823870811;1,015347025;1,340901;1,195708786
10.04.2000;-0,787210146;-0,557114709;-0,069817778;0,897351073;2,305102121
11.04.2000;-0,257566572;-2,387858757;-0,993215875;-1,639152452;-0,915792147
12.04.2000;-2,252298891;-0,446504361;0,005508631;-0,363516911;0,308150375
13.04.2000;-1,833815765;0,097577873;0,080445179;0,410140829;-2,511436426
14.04.2000;-6,004513394;-2,854254988;-3,194922001;-3,222163496;-0,622115988
17.04.2000;3,254819582;-3,01599586;-0,384531201;-0,085269565;-6,317443208
18.04.2000;2,826026515;1,316989258;0,130008924;1,423682997;2,791032459
19.04.2000;-0,985689802;1,808850236;0,280576323;0,308919435;1,456393777
20.04.2000;0,494059377;0,906322169;-0,817554325;1,097505809;0,565129766
21.04.2000;0;0;0;0;0,313810353
24.04.2000;-0,326770295;0;0;0;1,620100201
25.04.2000;3,273432296;0,666712253;1,697728757;1,366510575;0,26878423
26.04.2000;-1,119657222;-0,42170803;1,473058991;1,110531617;0,156607706
27.04.2000;0,268634535;-1,242557681;-2,283558351;-2,263140424;-1,429324689
28.04.2000;-0,856261766;2,369400904;2,636589779;2,713549793;0,282409718
01.05.2000;1,083319961;0;0;0;2,772822003
02.05.2000;-1,506955854;0,723735957;1,886954308;2,198341049;0,432632282
03.05.2000;-2,18014569;-3,003845797;-2,397379907;-1,950506749;0
04.05.2000;-0,391550664;0,238849567;0,132487671;0,867775351;0
05.05.2000;1,622722259;0,631271984;1,932149401;0,828691224;0
08.05.2000;-0,592272804;-0,361939322;-1,643128733;-0,479933051;-0,356565351
09.05.2000;-0,848290359;-1,499042261;-1,736761102;-2,247993807;-1,627057042
10.05.2000;-2,081507898;-0,378912896;-2,217653064;-1,682465407;-0,557526226
11.05.2000;1,774410013;2,35267235;1,927969628;1,847488417;-3,627348627
12.05.2000;0,929739408;0,599714631;0,134904857;1,077847278;1,842080795
15.05.2000;2,185712003;-0,570579667;-1,025006157;-0,887749824;-0,192765819
16.05.2000;0,937506867;1,124628479;2,415433425;2,550321006;0,961351818
17.05.2000;-1,251972534;-1,952025211;-2,188316147;-1,603977067;-0,403718166
18.05.2000;-0,734142867;0,591030727;-0,415894615;-0,016737673;-1,869547666
19.05.2000;-2,127949331;-3,055539201;-2,717763762;-4,047351829;-1,744111587
22.05.2000;-0,443785076;-0,162901537;-1,09438662;-1,657941578;-3,604551652
23.05.2000;-1,936209381;0,845552057;0,212851355;0,888533159;-0,174208628
24.05.2000;1,816913854;0,521573174;-1,348751097;-1,995194169;-0,985868067
25.05.2000;-1,260909256;1,821790617;2,084809922;1,687331712;1,256582471
26.05.2000;-0,253665602;-0,227987981;-0,5825901;-0,008320547;-0,34048292
29.05.2000;0;0;1,122620979;1,232029127;0,408702906
30.05.2000;3,173305074;2,268615774;1,45164661;1,921113269;-0,431750374
31.05.2000;-0,130141943;-0,003459413;-0,13479582;1,580521854;0,290010627
01.06.2000;1,966321225;1,733339629;2,268003263;2,663298817;1,249029231
02.06.2000;1,944649073;2,37990849;2,259384799;1,112174818;0,934028214
05.06.2000;-0,654016573;-1,210518364;-0,416651273;-0,25896916;2,474197323
06.06.2000;-0,669296663;0,001527487;-0,653043867;-1,003931872;-0,425866665
07.06.2000;0,923125496;-0,657904672;-0,912051682;-1,39470655;-0,010701415
08.06.2000;-0,66075255;-0,111535127;-0,685880823;0,386418709;-0,14615741
09.06.2000;-0,323440812;-0,815902087;0,157266791;0,388443283;0,040340627
12.06.2000;-0,75440858;-0,200393709;-0,260728628;0;-0,061778206
13.06.2000;1,608025209;0,252058102;0,458753403;-0,247823645;-0,959928296
14.06.2000;0,074830445;1,373775784;1,122184712;1,145440476;-1,671129914
15.06.2000;0,555393101;-0,698239589;-0,304096542;-1,44990605;-2,439113342
16.06.2000;-0,969703745;0,540840018;-2,727966219;-0,874690601;0,066979017
19.06.2000;1,460137246;-0,549930206;0,940677688;0,754550535;1,672446881
20.06.2000;-0,678609603;0,564026647;0,394702604;0,762020459;1,675072379
21.06.2000;0,215222683;-0,756192332;-1,775391148;-0,983628562;1,537053042
22.06.2000;-1,838820143;-0,991973432;-0,655941127;-0,24495525;-0,526653494
23.06.2000;-0,73955121;-0,348761922;-1,044039445;1,082479927;-1,150901722
26.06.2000;0,954857279;0,213805871;0,667925611;0,623078699;-0,684153182
27.06.2000;-0,327614149;-0,466962235;0,30931778;-0,2762586;1,753149357
28.06.2000;0,293938677;-0,97409048;0,100531664;0,605190807;0,260088069
29.06.2000;-0,858072164;-1,187824213;-2,606067262;-3,184887577;1,022352985
30.06.2000;0,842948874;1,174835389;0,343722543;0,711744561;-0,19207478
03.07.2000;1,021847791;2,467750552;0,876808024;0,956085279;0,745517692
04.07.2000;0;-0,829340649;-0,210021856;-0,210716792;0,213677292
05.07.2000;-1,598925609;-0,539555743;0,249818735;-0,495005051;-0,359089198
06.07.2000;0,71928382;0,580064976;-0,152952487;-0,135174179;-0,661069326
07.07.2000;1,514555942;1,206939099;1,444397906;1,720480474;0,422210233
10.07.2000;-0,222032773;-0,482884789;0,263399534;-1,203533307;1,029514737
11.07.2000;0,355826521;0,148353306;-0,94978973;0,045154137;-0,181713928
12.07.2000;0,809742806;0,656595922;0,881174434;0,708692551;-0,408041967
13.07.2000;0,195398823;-0,658294558;1,823362318;0,516524163;-1,902805824
14.07.2000;0,940848375;-0,005713805;1,686506558;0;0,361443885
17.07.2000;0,033769579;0,770571185;1,523107494;0,741344496;-0,242086369
18.07.2000;-1,115105938;-1,154606811;-0,320671865;-1,594546869;-2,186752263
19.07.2000;-0,791750616;0,230876714;-0,546115069;-0,298701571;-0,147974145
20.07.2000;0,914186912;0,055046752;1,529931079;1,051554692;0
21.07.2000;-1,033694717;-1,410266511;-1,43915662;-1,52982476;-1,060373619
24.07.2000;-1,079997456;0,045298765;-0,611501222;0,593059797;-1,229772717
25.07.2000;0,692811983;0,14766622;0,009960873;-0,596308552;-0,156953538
26.07.2000;-1,506747241;-0,057130203;-0,367982175;0,449027567;0,138344807
27.07.2000;-0,192967765;-0,548857587;-1,638633999;0,284977812;-1,790576146
28.07.2000;-2,07220493;-0,259146318;-0,770560013;-1,482322293;-1,699258837
31.07.2000;0,767529165;0,465635302;0,866985395;1,956659824;0,015140671
01.08.2000;0,506810244;0,221113172;-0,625564439;-0,156025601;1,820035988
02.08.2000;0,041713015;0,186835003;-0,464021683;-0,036441029;0,186332942
03.08.2000;0,958758892;-1,166957022;-1,053551846;-2,716227102;-1,503900152
04.08.2000;0,711375702;0,731512082;-0,303390606;1,660738466;-0,658803283
07.08.2000;1,114124873;0,380667827;1,367767952;0,888885154;1,774794343
08.08.2000;0,234966956;-0,465405402;0,14876701;0,205340769;-0,559502797
09.08.2000;-0,671931397;0,874568782;1,434118953;0,576069586;0,85226344
10.08.2000;-0,860522439;-0,417147694;0,74802109;-0,116350624;-0,017554994
11.08.2000;0,790566481;-0,044003436;0,575325386;-0,145476308;0,670298826
14.08.2000;1,330923338;0,554030153;0,118597183;0,856386612;0,170223073
15.08.2000;-0,479169194;0,862169903;-0,331168202;0,411446477;0,459626562
16.08.2000;-0,30901289;0,869191646;0,107230549;0,712728859;-0,32512755
17.08.2000;1,090093861;-0,212716801;-0,504876464;-0,731866966;-1,298313089
18.08.2000;-0,291185329;0,390298027;-0,634148299;-0,619668808;0,778051249
21.08.2000;0,518856473;-0,022467016;-0,458434147;-0,345132266;-0,961126971
22.08.2000;-0,090071763;0,649502817;0,69017628;-0,885271277;1,437244902
23.08.2000;0,521954515;-0,282562962;-0,226764669;-0,18455052;0,314601147
24.08.2000;0,155260989;-0,140208873;-0,034847446;-0,613564638;0,780545559
25.08.2000;-0,123392923;0,101671026;1,05810611;2,040043055;1,317348107
28.08.2000;0,50587089;0;0,437651205;0,301435566;0,803279862
29.08.2000;-0,281091348;0,343118729;-0,612563947;0,286361214;-0,255568812
30.08.2000;-0,481339915;0,437075883;-1,503347383;0,009496096;-1,36276279
31.08.2000;0,999256726;0,866064304;0,428968559;-0,138762801;-0,489063078
01.09.2000;0,203393248;1,816993824;1,761173786;2,801565463;-0,262345625
04.09.2000;0;0,044875809;1,364300148;1,582299744;-0,337555306
05.09.2000;-0,90427817;-0,672743255;-0,68043196;-0,95173912;-0,758996642
06.09.2000;-0,988895577;-0,858919509;-0,842612547;-0,878458506;-0,457100632
07.09.2000;0,685199491;-0,082785915;0,548335564;0,552702003;0,13802253
08.09.2000;-0,534534024;-1,331102662;-1,442128768;-1,936856871;1,574709544
11.09.2000;-0,351235045;-0,284919064;-0,736354522;-0,423819082;-2,183438765
12.09.2000;-0,489357308;-0,40251305;-1,096859821;0,340841185;-0,429413761
13.09.2000;0,196838514;-1,186629247;-1,83133259;-1,943424582;0,819912582
14.09.2000;-0,272441145;1,18632416;0,601079309;1,045228645;0,036404822
15.09.2000;-1,022176221;-2,130692346;-0,697039562;-0,351026879;0
18.09.2000;-1,463782699;-0,11147969;-1,552809464;-1,404754611;-0,172028255
19.09.2000;1,059777651;-0,103795571;0,66597351;0,115994629;0,645430569
20.09.2000;-0,588067261;-1,949543626;-2,51798135;-1,925321815;1,993902564
21.09.2000;-0,157909831;-1,293548063;-1,224124178;-2,380169549;-0,457428394
22.09.2000;-0,022776135;0,108987619;0,854199844;0,060894966;-3,13918095
25.09.2000;-0,671113245;0,821793834;0,716097595;1,233852313;0,768040935
26.09.2000;-0,824778595;-0,704394292;-0,348981778;-0,668551397;-0,319809471
27.09.2000;-0,044852792;0,899341534;0,721995021;0,407964827;-1,73948383
28.09.2000;2,199155479;-0,084254876;0,274056692;-0,138708356;-0,601205604
29.09.2000;-1,504795564;0,480639228;-0,508258815;-0,706016611;2,154567042
02.10.2000;-0,019493585;-0,155500997;0,939073018;1,309639062;1,411012926
03.10.2000;-0,682577431;0,959348583;0;0,803005491;0,603532789
04.10.2000;0,549501869;-0,159306279;-0,567455557;-1,643001668;0,762721469
05.10.2000;0,136556839;0,73980515;1,007013508;0,617359704;-0,31593301
06.10.2000;-1,918330203;0,144834409;-1,698790129;-1,218259674;-0,292979664
09.10.2000;-0,495194927;-1,997368881;-1,420976457;-2,398956614;0
10.10.2000;-1,076362555;-0,274285448;-0,114273488;0,542546396;-1,369934909
11.10.2000;-1,630354362;-2,103542822;-1,685296461;-3,094279469;-1,551188013
12.10.2000;-2,58405022;0,233640961;-1,479581973;0,578900437;-0,391242177
13.10.2000;3,283639748;1,258208458;2,987143273;1,219601161;-0,943191362
16.10.2000;0,032741679;1,218872405;-0,512472384;0,392191249;0,762153477
17.10.2000;-1,809495931;-1,32086366;-1,452115955;-0,343721827;-0,917786881
18.10.2000;-0,582446578;-0,890748626;-0,748541111;-2,162606669;-2,171996736
19.10.2000;3,415335847;1,142878824;2,082589733;2,151562983;-0,129413038
20.10.2000;0,586570898;0,918120474;-0,015108182;1,358248505;2,029861574
23.10.2000;-0,082357285;0,629440848;0,036859955;0,533581982;-0,799416248
24.10.2000;0,168223068;1,920669221;2,710898086;2,26139647;-0,311834833
25.10.2000;-2,405446359;-1,101820347;-0,805699571;-0,727527563;-0,794882423
26.10.2000;-0,033707783;-1,034093263;0,291208038;-1,112909442;0,055414652
27.10.2000;1,103501697;1,013990203;2,290099484;0,969925094;-0,547677307
30.10.2000;1,373553039;0,342612419;0,027289956;0,444223408;-1,079166534
31.10.2000;2,174014039;0,77993226;2,154751922;1,588437825;-0,381889658
01.11.2000;-0,573911812;0,29761119;-0,259894562;0,177875551;2,75102129
02.11.2000;0,498327077;-1,021050738;0,41801879;-0,136462733;0,426316879
03.11.2000;-0,114185252;-0,10283743;0,557506556;-0,021720057;0
06.11.2000;0,384766537;0,710809356;0,112586651;-0,732171952;2,137042703
07.11.2000;-0,022345901;0,556991338;-0,844608886;0,53115491;-0,180196339
08.11.2000;-1,590234662;0,161615822;-0,960467223;-0,786666636;0,067439703
09.11.2000;-0,650670405;-0,544601936;-0,703604098;-1,029263844;-1,818111994
10.11.2000;-2,470011187;-0,653617965;-1,561229551;-1,991588248;-0,733356073
13.11.2000;-1,083462925;-1,979075277;-1,612388808;-1,801575494;-1,515282856
14.11.2000;2,318140824;2,176997472;3,276302886;3,070274619;-0,469679988
15.11.2000;0,494814841;0,302058586;-0,079840668;1,210127349;0,922900482
16.11.2000;-1,266430889;-0,029542787;-1,723990768;-0,297501022;-1,564907418
17.11.2000;-0,335761837;0,150732323;-1,321445699;-1,946870566;-0,047102986
20.11.2000;-1,852219101;-1,488011887;-2,137672452;-2,300385998;-0,630412291
21.11.2000;0,351677147;0,584108211;1,032404156;0,978788775;-0,954974295
22.11.2000;-1,872168132;-2,551649882;-2,540662156;-2,267237877;-0,839343662
23.11.2000;0;1,053683135;1,379875062;1,806055889;0
24.11.2000;1,457161884;0,63877517;0,95257626;1,51838893;-0,354114341
27.11.2000;0,535170041;0,742234699;0,489931068;0,416985937;1,378862598
28.11.2000;-0,959390017;-1,978599917;-1,071132938;-1,668427785;0,141764291
29.11.2000;0,43465341;-1,368079153;-0,411982543;-0,141304094;-0,981029163
30.11.2000;-2,029533012;-0,368568754;-3,484989139;-2,211667188;1,00157932
01.12.2000;0,021291319;0,458392274;2,182118117;0,007084674;1,370223907
04.12.2000;0,737826239;-0,190606177;-1,622354581;-2,337817786;0,32521294
05.12.2000;3,818328671;2,252687038;3,511079928;3,451438763;-1,402323334
06.12.2000;-1,838761483;-0,408199544;-0,223842306;-0,161100123;1,047427244
07.12.2000;-0,587012494;-0,670950777;-0,851818837;-0,009189695;-0,936999893
08.12.2000;1,941508004;0,909932235;1,888369974;-0,76098928;-0,196806531
11.12.2000;0,749797156;1,295887846;1,354801159;2,306130226;1,472827781
12.12.2000;-0,655673321;0,314401596;-0,724028049;-0,49845306;0,570626249
13.12.2000;-0,819433621;0,196195436;-1,698134232;-1,42167849;-0,055265076
14.12.2000;-1,411394369;-2,197175727;-2,295871099;-0,954511567;-1,495075097
15.12.2000;-2,169638983;-1,414857817;-2,166279419;-1,125749318;-1,534046099
18.12.2000;0,803832951;1,137805709;0,926780494;0,817773421;-0,610887238
19.12.2000;-1,304263754;0,773438527;1,383600182;1,204942679;-2,143256315
20.12.2000;-3,179613777;-1,896672311;-3,622634902;-3,284856061;-1,944806567
21.12.2000;0,79698012;-0,996250569;-0,771924244;-0,128066987;-2,684413705
22.12.2000;2,410969103;-0,293949042;0,814163704;0,429884614;0,454683539
25.12.2000;0;0;0;0;2,886833864
26.12.2000;0,70350822;0;0;0;-0,013099848
27.12.2000;1,03854404;1,95918801;1,220407593;1,261433389;-0,284767459
28.12.2000;0,398026915;0,081180644;0,684737868;1,077465795;-0,177908463
29.12.2000;-1,050301612;-0,012213073;0,967891822;0,098252564;-0,619730794
01.01.2001;0;0;0;0;0
02.01.2001;-2,843232755;-0,769855059;-2,260335805;-2,175207636;0
03.01.2001;4,888404195;-2,20809765;2,281317157;-2,000423757;0
04.01.2001;-1,060847727;2,384144348;-0,911999452;2,294701402;-0,212897948
05.01.2001;-2,65928449;0,201393673;0,090447029;-1,001735522;1,247514201
08.01.2001;-0,191966014;-0,785414102;0,154370306;-0,438959804;0
09.01.2001;0,380489241;-1,00444227;0,193018723;-1,221672988;-1,997426621
10.01.2001;0,954075032;-0,465591885;-1,327370704;-0,173904789;-1,368484924
11.01.2001;1,026489171;0,904008292;2,270521025;0,870548544;-1,931474308
12.01.2001;-0,642690312;0,824732168;0,383165891;2,280737356;0,630477214
15.01.2001;0;0,0773357;0,504730993;-0,016455657;0,865471998
16.01.2001;0,629876901;-1,420179105;-0,32646246;-1,236922899;1,497571825
17.01.2001;0,212339884;1,857772687;2,307515768;2,10247351;1,013404176
18.01.2001;1,381939048;0,201656683;-0,265179091;-0,407519137;2,363311349
19.01.2001;-0,403641493;-0,00885726;0,237369808;-0,246542677;0,135681094
22.01.2001;0,026811249;0,364271018;0,352230089;0,631455934;0,016756798
23.01.2001;1,294731955;-0,278308221;0,707751691;-0,734147664;-0,375415343
24.01.2001;0,286270244;0,796541119;-0,234416761;1,032202383;-0,307791496
25.01.2001;-0,498933731;-0,139457003;0,30995636;0,580652244;-0,282592357
26.01.2001;-0,1887586;0,616895861;-0,481126545;-0,152778627;-0,458605028
29.01.2001;0,67816318;0,359042897;0,829386526;-0,638592531;0,292362908
30.01.2001;0,698348285;0,277437417;-0,172865503;0,495551647;0,023875815
31.01.2001;-0,563558617;-0,585812699;0,825158881;1,365285683;0,130061547
01.02.2001;0,544630254;-0,728327214;-1,340186076;-1,660287873;-0,093873601
02.02.2001;-1,762846153;0,073551401;-0,996494762;-1,251072723;-0,87525204
05.02.2001;0,358017677;0,2040615;-0,152718164;-0,049442655;-1,969266899
06.02.2001;-0,151483272;0,38558822;0,975302564;0,49435516;-0,469983876
07.02.2001;-0,844369423;-1,082837753;-1,719000827;-1,72713305;0,856537983
08.02.2001;-0,625418172;-0,314517524;0,875474823;0,36995947;-1,41432711
09.02.2001;-1,342525141;-0,676620462;-2,128012032;-1,063930592;1,298280726
12.02.2001;1,175785831;1,243483706;1,038749255;0,821494459;0
13.02.2001;-0,868976557;-0,206738396;-0,106379422;-0,355698635;-0,501254182
14.02.2001;-0,218619143;-0,842749397;-1,197455594;-1,66564221;-0,354689264
15.02.2001;0,809077537;0,35024777;1,710628224;1,062681165;0,349132098
16.02.2001;-1,908632063;-1,784329993;-2,339310399;-1,936401952;-0,90195955
19.02.2001;0;0,093086412;0,510400001;-0,185690776;-0,843900442
20.02.2001;-1,750888567;-1,885584109;-0,319411466;-0,646879381;0,901562719
21.02.2001;-1,868092096;-0,130014986;-1,618528468;-1,349367437;-0,660296399
22.02.2001;-0,195367852;0,514051508;-1,108836181;-0,400664954;0,104717112
23.02.2001;-0,557095587;-0,995084725;-3,281191082;-2,406355554;1,242560122
26.02.2001;1,733873817;-0,454284096;1,854687834;1,7184352;0,582736061
27.02.2001;-0,768933029;0,412550467;0,506224111;0,417586386;-0,800048714
28.02.2001;-1,441247104;-0,393453968;-0,196963226;-1,300868673;-1,074370305
01.03.2001;0,103983211;-0,157105238;-1,376321028;-0,488196681;-1,151202587
02.03.2001;-0,569604151;-0,850338467;0,580344233;-0,929542884;-2,260397585
05.03.2001;0,584104844;1,233788769;0,927006978;1,442887871;-0,509697876
06.03.2001;0,993110947;1,351907127;1,082852465;1,634048944;2,335670757
07.03.2001;0,643165723;-0,169970816;0,34282026;0,48259113;1,154567785
08.03.2001;0,225597037;0,022657264;-0,613712585;-0,824370143;0,004853701
09.03.2001;-2,507576867;-1,441246916;-1,004540387;-1,291152375;0,126113616
12.03.2001;-4,414077628;-1,545528427;-2,577242599;-2,38417745;-2,601077998
13.03.2001;1,471963056;-1,832174196;-1,392754428;-1,064897634;-2,979316195
14.03.2001;-2,618183107;-1,670834493;-2,87183608;-1,385528606;-0,738251193
15.03.2001;0,585404211;1,818957309;1,640389845;1,207807042;1,860431533
16.03.2001;-1,981915833;-2,947242423;-2,674868967;-1,417782002;1,148984193
19.03.2001;1,747311119;-0,202980353;-1,355384002;-1,10644196;0,178550617
20.03.2001;-2,437194587;1,701184498;2,183233633;1,763076983;0
21.03.2001;-1,808629459;-1,896094718;-2,80738344;-2,256308964;6,127119158
22.03.2001;-0,407194319;-4,164209185;-4,25255104;-4,040522893;-1,279903845
23.03.2001;1,971349517;1,634436799;2,865913546;2,584240496;1,764064023
26.03.2001;1,121921282;3,17489297;3,23494891;3,447566652;4,279009399
27.03.2001;2,525339137;2,680985324;3,622114611;2,138995106;-0,596860018
28.03.2001;-2,473300523;-2,012386573;-2,053368707;-1,64012446;0,571438697
29.03.2001;-0,46409845;-0,456865957;1,056365311;0,145319112;-3,973082986
30.03.2001;1,072670448;0,807514535;-0,842928321;0,435852763;-0,618936051
02.04.2001;-1,254027361;-0,271236013;-1,193901355;0,578005695;-0,698449209
03.04.2001;-3,499844398;-2,803749927;-3,664825351;-4,043438944;1,996678804
04.04.2001;-0,290536067;1,319975342;0,792749634;1,346213494;0,801288189
05.04.2001;4,27529638;1,542492194;3,090211593;1,695774323;1,026627886
06.04.2001;-2,018604686;-0,361928289;-1,298110489;-0,366081314;-0,309318947
09.04.2001;0,808470348;1,097948314;1,43087436;0,842982712;-2,41365393
10.04.2001;2,670618437;2,436826403;2,271695871;2,815549602;-1,475235703
11.04.2001;-0,21334301;-0,257612252;0,629079192;0,566740133;2,120359114
12.04.2001;1,499140612;-0,371278237;0,855657057;0,208305461;0,817886861
13.04.2001;0;0;0;0;-0,163812798
16.04.2001;-0,323293471;0;0;0;-0,391003571
17.04.2001;1,022994471;-0,096116319;-1,117798046;-0,592327998;-0,666757004
18.04.2001;3,815324666;2,216499581;3,790392306;3,026214558;2,677120976
19.04.2001;1,247277252;-0,315767452;0,27586135;-0,455707731;1,317387476
20.04.2001;-0,858745685;0,13955715;-0,876374834;-0,561972458;-0,589211519
23.04.2001;-1,50934638;-0,145518194;-1,256066664;-0,967905039;0,093936588
24.04.2001;-1,223601137;-0,529392709;1,200567966;0,509737475;-0,248936883
25.04.2001;1,581514536;-0,219579699;-0,153271009;-0,306307228;1,003979363
26.04.2001;0,468483808;0,698544795;0,138411719;1,357099207;1,324865992
27.04.2001;1,489834878;1,405641387;0,838779117;1,704554867;0,526094949
30.04.2001;-0,286912137;0,261110337;1,435262484;1,14230914;0
01.05.2001;1,349835671;-0,654564728;0;0;3,256411413
02.05.2001;0,078141345;-0,402629974;-0,812131067;-1,197202548;0,885076989
03.05.2001;-1,498432256;-2,371831518;-2,026727889;-2,100534348;0
04.05.2001;1,433713464;1,795838948;0,803278919;-0,027857655;0
07.05.2001;-0,245047788;0;-0,255446313;0,784552598;1,167815981
08.05.2001;-0,182991365;0,2740569;-0,227285089;0,334258104;-2,118793165
09.05.2001;-0,449788976;0,123428824;-0,735750477;-0,451449171;-1,314996349
10.05.2001;-0,028677033;1,186082657;1,655757944;2,061244988;-0,79897165
11.05.2001;-0,760545082;-1,13349768;-0,392648113;-0,701828863;-0,325597367
14.05.2001;0,260564008;-3,561189759;-1,250907288;-1,438834697;-0,912808553
15.05.2001;0,041627308;2,643611463;0,093942682;1,022684167;1,063773889
16.05.2001;2,805548528;0,701294089;1,277718503;-0,387464996;-1,594407778
17.05.2001;0,27200539;0,348133884;0,411776029;1,258817523;1,456515761
18.05.2001;0,268945501;0,176487605;0,211315314;0,811872441;-0,390757671
21.05.2001;1,602466732;0,448865813;1,0131359;0,244458187;0,858093949
22.05.2001;-0,263136972;0,587841645;0,330978557;0,730336215;-0,262743759
23.05.2001;-1,564822977;-1,333513668;-0,886449969;-1,107903185;-0,328858114
24.05.2001;0,319105537;0,312527766;1,018885649;0,45591505;-0,68220803
25.05.2001;-1,188628807;-0,442329052;-0,885110882;-1,326363652;-0,43289158
28.05.2001;0;0;-0,108356655;0,435814659;-0,753578619
29.05.2001;-0,782463082;-0,441224606;-1,56441139;-1,149036868;0,433208336
30.05.2001;-1,577927899;-1,14951286;-1,301003833;-1,784048468;-1,929037682
31.05.2001;0,618237522;-0,012076253;1,348865613;0,182044119;-1,433064736
01.06.2001;0,385457999;0,231781764;0,031187671;-0,3946032;-0,05494296
04.06.2001;0,509539116;0,804043385;0,854599765;0;0,31094505
05.06.2001;1,290654139;1,121494387;1,03689615;1,526381861;-0,50501305
06.06.2001;-1,060473597;-0,356223799;-0,79922771;-0,359220055;-0,002294394
07.06.2001;0,544173091;0,790060305;-0,132345582;-0,787227304;0,313842535
08.06.2001;-0,944175202;0,038322935;0,047852073;-0,247124051;0,491308048
11.06.2001;-0,839110248;-1,524865061;-0,396277427;-0,395270536;-0,634743972
12.06.2001;0,116323552;-0,969098521;-1,695195763;-1,985637085;-2,829500869
13.06.2001;-1,141176372;0,27872856;0,867470885;0,781771857;-0,037707095
14.06.2001;-1,765657476;-1,16931088;-1,32866329;-1,0620998;-0,070739148
15.06.2001;-0,452710665;-0,515533336;-1,943567409;-1,009978313;-0,513175357
18.06.2001;-0,48951926;-0,901311019;-0,783085105;-1,606321279;-0,449115002
19.06.2001;0,34283246;0,154158024;0,907264544;0,755431602;-0,434395871
20.06.2001;0,867100173;0,337611646;-0,788065683;-0,557769602;0,234139922
21.06.2001;1,130010642;-1,026377148;0,853050565;-0,689346049;2,463964501
22.06.2001;-0,949491171;0,429644113;0,259349749;0,943929851;1,277802661
25.06.2001;-0,552385864;-0,066916503;-0,666157483;0,573044321;-1,053760271
26.06.2001;-0,151107052;-1,89351647;-0,928168187;-2,382250408;0,35171701
27.06.2001;-0,468732194;0,936083965;-0,251522063;-0,650544988;-0,585073062
28.06.2001;1,241568998;0,542044338;2,349477441;1,488358675;-0,749481523
29.06.2001;-0,145269386;0,072511884;1,439907174;1,771857813;1,723478834
02.07.2001;0,998736528;1,306098759;0,840249916;1,353015934;-1,086606
03.07.2001;-0,182910101;-1,352010937;-0,865672484;-1,727856634;0,503810641
04.07.2001;0;-0,701401402;-0,681216892;-0,590508714;-1,199351708
05.07.2001;-1,239781294;-0,912643889;-0,27515829;-0,996225333;-0,259334416
